rent_euro,year,half,half_year,time_period,county,province,area,location,property_type,bedrooms,bedrooms_num,is_dublin,is_city,is_county_aggregate,latitude,longitude,bedrooms_max
1239.45,2020,1,2020H1,1,Dublin,Leinster,Dublin 4,Dublin 4,Other flats,One bed,1.0,True,True,False,53.3498,-6.2603,1
1209.25,2020,1,2020H1,1,Dublin,Leinster,Ballsbridge,"Ballsbridge, Dublin 4",Other flats,One bed,1.0,True,True,False,53.3498,-6.2603,1
1240.16,2020,1,2020H1,1,Dublin,Leinster,Donnybrook,"Donnybrook, Dublin 4",Other flats,One bed,1.0,True,True,False,53.3498,-6.2603,1
1117.64,2020,1,2020H1,1,Dublin,Leinster,Dublin 6,Dublin 6,Other flats,One bed,1.0,True,True,False,53.3498,-6.2603,1
1008.75,2020,1,2020H1,1,Dublin,Leinster,Harolds Cross,"Harolds Cross, Dublin 6",Other flats,One bed,1.0,True,True,False,53.3498,-6.2603,1
1127.24,2020,1,2020H1,1,Dublin,Leinster,Ranelagh,"Ranelagh, Dublin 6",Other flats,One bed,1.0,True,True,False,53.3498,-6.2603,1
1050.83,2020,1,2020H1,1,Dublin,Leinster,Rathgar,"Rathgar, Dublin 6",Other flats,One bed,1.0,True,True,False,53.3498,-6.2603,1
1060.03,2020,1,2020H1,1,Dublin,Leinster,Rathmines,"Rathmines, Dublin 6",Other flats,One bed,1.0,True,True,False,53.3498,-6.2603,1
1013.8,2020,1,2020H1,1,Dublin,Leinster,Dublin 6W,Dublin 6W,Other flats,One bed,1.0,True,True,False,53.3498,-6.2603,1
1052.67,2020,1,2020H1,1,Dublin,Leinster,Harolds Cross,"Harolds Cross, Dublin 6W",Other flats,One bed,1.0,True,True,False,53.3498,-6.2603,1
1057.55,2020,1,2020H1,1,Dublin,Leinster,Terenure,"Terenure, Dublin 6W",Other flats,One bed,1.0,True,True,False,53.3498,-6.2603,1
1093.01,2020,1,2020H1,1,Dublin,Leinster,Dublin 7,Dublin 7,Other flats,One bed,1.0,True,True,False,53.3498,-6.2603,1
1025.6,2020,1,2020H1,1,Dublin,Leinster,Cabra,"Cabra, Dublin 7",Other flats,One bed,1.0,True,True,False,53.3498,-6.2603,1
898.79,2020,1,2020H1,1,Dublin,Leinster,Phibsboro,"Phibsboro, Dublin 7",Other flats,One bed,1.0,True,True,False,53.3498,-6.2603,1
1113.79,2020,1,2020H1,1,Dublin,Leinster,Dublin 8,Dublin 8,Other flats,One bed,1.0,True,True,False,53.3498,-6.2603,1
1069.09,2020,1,2020H1,1,Dublin,Leinster,Portobello,"Portobello, Dublin 8",Other flats,One bed,1.0,True,True,False,53.3498,-6.2603,1
1083.39,2020,1,2020H1,1,Dublin,Leinster,Rialto,"Rialto, Dublin 8",Other flats,One bed,1.0,True,True,False,53.3498,-6.2603,1
971.98,2020,1,2020H1,1,Dublin,Leinster,South Circular Road,"South Circular Road, Dublin 8",Other flats,One bed,1.0,True,True,False,53.3498,-6.2603,1
1033.05,2020,1,2020H1,1,Dublin,Leinster,Dublin 9,Dublin 9,Other flats,One bed,1.0,True,True,False,53.3498,-6.2603,1
1044.65,2020,1,2020H1,1,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 9",Other flats,One bed,1.0,True,True,False,53.3498,-6.2603,1
1092.37,2020,1,2020H1,1,Dublin,Leinster,Dublin 12,Dublin 12,Other flats,One bed,1.0,True,True,False,53.3498,-6.2603,1
1184.13,2020,1,2020H1,1,Dublin,Leinster,Crumlin,"Crumlin, Dublin 12",Other flats,One bed,1.0,True,True,False,53.3498,-6.2603,1
620.68,2020,1,2020H1,1,Galway,Connacht,Galway,Galway,Other flats,One bed,1.0,False,False,True,53.2707,-9.0568,1
661.72,2020,1,2020H1,1,Galway,Connacht,Galway City,Galway City,Other flats,One bed,1.0,False,True,False,53.2707,-9.0568,1
479.11,2020,1,2020H1,1,Kerry,Munster,Kerry,Kerry,Other flats,One bed,1.0,False,False,True,52.1545,-9.5669,1
475.44,2020,1,2020H1,1,Kerry,Munster,Tralee,"Tralee, Kerry",Other flats,One bed,1.0,False,False,False,52.1545,-9.5669,1
797.9,2020,1,2020H1,1,Kildare,Leinster,Kildare,Kildare,Other flats,One bed,1.0,False,False,True,53.1589,-6.9099,1
588.02,2020,1,2020H1,1,Limerick,Munster,Limerick,Limerick,Other flats,One bed,1.0,False,False,True,52.6638,-8.6267,1
598.63,2020,1,2020H1,1,Limerick,Munster,Limerick City,Limerick City,Other flats,One bed,1.0,False,True,False,52.6638,-8.6267,1
734.79,2020,1,2020H1,1,Louth,Leinster,Louth,Louth,Other flats,One bed,1.0,False,False,True,53.9252,-6.4889,1
489.46,2020,1,2020H1,1,Mayo,Connacht,Mayo,Mayo,Other flats,One bed,1.0,False,False,True,53.855,-9.2986,1
683.25,2020,1,2020H1,1,Meath,Leinster,Meath,Meath,Other flats,One bed,1.0,False,False,True,53.6055,-6.6564,1
484.37,2020,1,2020H1,1,Monaghan,Ulster,Monaghan,Monaghan,Other flats,One bed,1.0,False,False,True,54.2492,-6.9683,1
497.52,2020,1,2020H1,1,Offaly,Leinster,Offaly,Offaly,Other flats,One bed,1.0,False,False,True,53.2734,-7.7783,1
481.2,2020,1,2020H1,1,Tipperary,Munster,Tipperary,Tipperary,Other flats,One bed,1.0,False,False,True,52.4738,-8.1619,1
564.19,2020,1,2020H1,1,Waterford,Munster,Waterford,Waterford,Other flats,One bed,1.0,False,False,True,52.2593,-7.1101,1
561.33,2020,1,2020H1,1,Westmeath,Leinster,Westmeath,Westmeath,Other flats,One bed,1.0,False,False,True,53.5336,-7.3389,1
517.89,2020,1,2020H1,1,Wexford,Leinster,Wexford,Wexford,Other flats,One bed,1.0,False,False,True,52.3369,-6.4633,1
784.99,2020,1,2020H1,1,Wicklow,Leinster,Wicklow,Wicklow,Other flats,One bed,1.0,False,False,True,52.9862,-6.3673,1
806.05,2020,1,2020H1,1,Wicklow,Leinster,Bray,"Bray, Wicklow",Other flats,One bed,1.0,False,False,False,52.9862,-6.3673,1
701.65,2020,1,2020H1,1,Carlow,Leinster,Carlow,Carlow,Detached house,Two bed,2.0,False,False,True,52.8365,-6.9341,2
580.09,2020,1,2020H1,1,Cavan,Ulster,Cavan,Cavan,Detached house,Two bed,2.0,False,False,True,53.9908,-7.3606,2
619.37,2020,1,2020H1,1,Clare,Munster,Clare,Clare,Detached house,Two bed,2.0,False,False,True,52.843,-8.9863,2
878.44,2020,1,2020H1,1,Cork,Munster,Cork,Cork,Detached house,Two bed,2.0,False,False,True,51.8985,-8.4756,2
1169.91,2020,1,2020H1,1,Cork,Munster,Cork City,Cork City,Detached house,Two bed,2.0,False,True,False,51.8985,-8.4756,2
499.16,2020,1,2020H1,1,Donegal,Ulster,Donegal,Donegal,Detached house,Two bed,2.0,False,False,True,54.6549,-8.1041,2
1715.28,2020,1,2020H1,1,Dublin,Leinster,Dublin,Dublin,Detached house,Two bed,2.0,True,True,True,53.3498,-6.2603,2
799.63,2020,1,2020H1,1,Galway,Connacht,Galway,Galway,Detached house,Two bed,2.0,False,False,True,53.2707,-9.0568,2
869.09,2020,1,2020H1,1,Galway,Connacht,Galway City,Galway City,Detached house,Two bed,2.0,False,True,False,53.2707,-9.0568,2
640.96,2020,1,2020H1,1,Kerry,Munster,Kerry,Kerry,Detached house,Two bed,2.0,False,False,True,52.1545,-9.5669,2
1075.71,2020,1,2020H1,1,Kildare,Leinster,Kildare,Kildare,Detached house,Two bed,2.0,False,False,True,53.1589,-6.9099,2
683.45,2020,1,2020H1,1,Kilkenny,Leinster,Kilkenny,Kilkenny,Detached house,Two bed,2.0,False,False,True,52.6541,-7.2448,2
794.18,2020,1,2020H1,1,Laois,Leinster,Laois,Laois,Detached house,Two bed,2.0,False,False,True,53.0349,-7.299,2
470.33,2020,1,2020H1,1,Leitrim,Connacht,Leitrim,Leitrim,Detached house,Two bed,2.0,False,False,True,54.1255,-8.0597,2
727.22,2020,1,2020H1,1,Limerick,Munster,Limerick,Limerick,Detached house,Two bed,2.0,False,False,True,52.6638,-8.6267,2
975.02,2020,1,2020H1,1,Louth,Leinster,Louth,Louth,Detached house,Two bed,2.0,False,False,True,53.9252,-6.4889,2
587.76,2020,1,2020H1,1,Mayo,Connacht,Mayo,Mayo,Detached house,Two bed,2.0,False,False,True,53.855,-9.2986,2
1047.46,2020,1,2020H1,1,Meath,Leinster,Meath,Meath,Detached house,Two bed,2.0,False,False,True,53.6055,-6.6564,2
539.32,2020,1,2020H1,1,Monaghan,Ulster,Monaghan,Monaghan,Detached house,Two bed,2.0,False,False,True,54.2492,-6.9683,2
625.16,2020,1,2020H1,1,Offaly,Leinster,Offaly,Offaly,Detached house,Two bed,2.0,False,False,True,53.2734,-7.7783,2
557.4,2020,1,2020H1,1,Roscommon,Connacht,Roscommon,Roscommon,Detached house,Two bed,2.0,False,False,True,53.7593,-8.2682,2
589.93,2020,1,2020H1,1,Sligo,Connacht,Sligo,Sligo,Detached house,Two bed,2.0,False,False,True,54.2766,-8.4761,2
587.09,2020,1,2020H1,1,Tipperary,Munster,Tipperary,Tipperary,Detached house,Two bed,2.0,False,False,True,52.4738,-8.1619,2
614.02,2020,1,2020H1,1,Waterford,Munster,Waterford,Waterford,Detached house,Two bed,2.0,False,False,True,52.2593,-7.1101,2
674.09,2020,1,2020H1,1,Westmeath,Leinster,Westmeath,Westmeath,Detached house,Two bed,2.0,False,False,True,53.5336,-7.3389,2
675.64,2020,1,2020H1,1,Wexford,Leinster,Wexford,Wexford,Detached house,Two bed,2.0,False,False,True,52.3369,-6.4633,2
1120.14,2020,1,2020H1,1,Wicklow,Leinster,Wicklow,Wicklow,Detached house,Two bed,2.0,False,False,True,52.9862,-6.3673,2
777.92,2020,1,2020H1,1,Carlow,Leinster,Carlow,Carlow,Semi detached house,Two bed,2.0,False,False,True,52.8365,-6.9341,2
588.17,2020,1,2020H1,1,Cavan,Ulster,Cavan,Cavan,Semi detached house,Two bed,2.0,False,False,True,53.9908,-7.3606,2
746.74,2020,1,2020H1,1,Clare,Munster,Clare,Clare,Semi detached house,Two bed,2.0,False,False,True,52.843,-8.9863,2
983.38,2020,1,2020H1,1,Cork,Munster,Cork,Cork,Semi detached house,Two bed,2.0,False,False,True,51.8985,-8.4756,2
1142.2,2020,1,2020H1,1,Cork,Munster,Cork City,Cork City,Semi detached house,Two bed,2.0,False,True,False,51.8985,-8.4756,2
488.11,2020,1,2020H1,1,Donegal,Ulster,Donegal,Donegal,Semi detached house,Two bed,2.0,False,False,True,54.6549,-8.1041,2
1695.1,2020,1,2020H1,1,Dublin,Leinster,Dublin,Dublin,Semi detached house,Two bed,2.0,True,True,True,53.3498,-6.2603,2
1296.17,2020,1,2020H1,1,Dublin,Leinster,Balbriggan,"Balbriggan, Dublin",Semi detached house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1736.72,2020,1,2020H1,1,Dublin,Leinster,Dublin 3,Dublin 3,Semi detached house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
2124.65,2020,1,2020H1,1,Dublin,Leinster,Dublin 4,Dublin 4,Semi detached house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1967.46,2020,1,2020H1,1,Dublin,Leinster,Dublin 6,Dublin 6,Semi detached house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1591.69,2020,1,2020H1,1,Dublin,Leinster,Dublin 7,Dublin 7,Semi detached house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1659.38,2020,1,2020H1,1,Dublin,Leinster,Dublin 8,Dublin 8,Semi detached house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1357.36,2020,1,2020H1,1,Dublin,Leinster,Dublin 9,Dublin 9,Semi detached house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1656.84,2020,1,2020H1,1,Dublin,Leinster,Dublin 12,Dublin 12,Semi detached house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1539.23,2020,1,2020H1,1,Dublin,Leinster,Drimnagh,"Drimnagh, Dublin 12",Semi detached house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1798.76,2020,1,2020H1,1,Dublin,Leinster,Dublin 14,Dublin 14,Semi detached house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1497.57,2020,1,2020H1,1,Dublin,Leinster,Dublin 15,Dublin 15,Semi detached house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1355.87,2020,1,2020H1,1,Dublin,Leinster,Clondalkin,"Clondalkin, Dublin 22",Semi detached house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
850.29,2020,1,2020H1,1,Galway,Connacht,Galway,Galway,Semi detached house,Two bed,2.0,False,False,True,53.2707,-9.0568,2
984.0,2020,1,2020H1,1,Galway,Connacht,Galway City,Galway City,Semi detached house,Two bed,2.0,False,True,False,53.2707,-9.0568,2
690.11,2020,1,2020H1,1,Kerry,Munster,Kerry,Kerry,Semi detached house,Two bed,2.0,False,False,True,52.1545,-9.5669,2
696.36,2020,1,2020H1,1,Kerry,Munster,Tralee,"Tralee, Kerry",Semi detached house,Two bed,2.0,False,False,False,52.1545,-9.5669,2
1168.35,2020,1,2020H1,1,Kildare,Leinster,Kildare,Kildare,Semi detached house,Two bed,2.0,False,False,True,53.1589,-6.9099,2
755.05,2020,1,2020H1,1,Kilkenny,Leinster,Kilkenny,Kilkenny,Semi detached house,Two bed,2.0,False,False,True,52.6541,-7.2448,2
810.25,2020,1,2020H1,1,Laois,Leinster,Laois,Laois,Semi detached house,Two bed,2.0,False,False,True,53.0349,-7.299,2
833.44,2020,1,2020H1,1,Laois,Leinster,Portlaoise,"Portlaoise, Laois",Semi detached house,Two bed,2.0,False,False,False,53.0349,-7.299,2
834.52,2020,1,2020H1,1,Limerick,Munster,Limerick,Limerick,Semi detached house,Two bed,2.0,False,False,True,52.6638,-8.6267,2
905.54,2020,1,2020H1,1,Limerick,Munster,Limerick City,Limerick City,Semi detached house,Two bed,2.0,False,True,False,52.6638,-8.6267,2
950.82,2020,1,2020H1,1,Louth,Leinster,Louth,Louth,Semi detached house,Two bed,2.0,False,False,True,53.9252,-6.4889,2
977.68,2020,1,2020H1,1,Louth,Leinster,Dundalk,"Dundalk, Louth",Semi detached house,Two bed,2.0,False,False,False,53.9252,-6.4889,2
613.05,2020,1,2020H1,1,Mayo,Connacht,Mayo,Mayo,Semi detached house,Two bed,2.0,False,False,True,53.855,-9.2986,2
1055.14,2020,1,2020H1,1,Meath,Leinster,Meath,Meath,Semi detached house,Two bed,2.0,False,False,True,53.6055,-6.6564,2
738.46,2020,1,2020H1,1,Offaly,Leinster,Offaly,Offaly,Semi detached house,Two bed,2.0,False,False,True,53.2734,-7.7783,2
589.69,2020,1,2020H1,1,Roscommon,Connacht,Roscommon,Roscommon,Semi detached house,Two bed,2.0,False,False,True,53.7593,-8.2682,2
679.26,2020,1,2020H1,1,Sligo,Connacht,Sligo,Sligo,Semi detached house,Two bed,2.0,False,False,True,54.2766,-8.4761,2
662.67,2020,1,2020H1,1,Tipperary,Munster,Tipperary,Tipperary,Semi detached house,Two bed,2.0,False,False,True,52.4738,-8.1619,2
739.05,2020,1,2020H1,1,Waterford,Munster,Waterford,Waterford,Semi detached house,Two bed,2.0,False,False,True,52.2593,-7.1101,2
788.85,2020,1,2020H1,1,Waterford,Munster,Waterford City,Waterford City,Semi detached house,Two bed,2.0,False,True,False,52.2593,-7.1101,2
689.04,2020,1,2020H1,1,Westmeath,Leinster,Westmeath,Westmeath,Semi detached house,Two bed,2.0,False,False,True,53.5336,-7.3389,2
712.75,2020,1,2020H1,1,Wexford,Leinster,Wexford,Wexford,Semi detached house,Two bed,2.0,False,False,True,52.3369,-6.4633,2
645.05,2020,1,2020H1,1,Wexford,Leinster,Enniscorthy,"Enniscorthy, Wexford",Semi detached house,Two bed,2.0,False,False,False,52.3369,-6.4633,2
824.87,2020,1,2020H1,1,Wexford,Leinster,Gorey,"Gorey, Wexford",Semi detached house,Two bed,2.0,False,False,False,52.3369,-6.4633,2
1156.01,2020,1,2020H1,1,Wicklow,Leinster,Wicklow,Wicklow,Semi detached house,Two bed,2.0,False,False,True,52.9862,-6.3673,2
752.12,2020,1,2020H1,1,Carlow,Leinster,Carlow,Carlow,Terrace house,Two bed,2.0,False,False,True,52.8365,-6.9341,2
589.09,2020,1,2020H1,1,Cavan,Ulster,Cavan,Cavan,Terrace house,Two bed,2.0,False,False,True,53.9908,-7.3606,2
654.87,2020,1,2020H1,1,Clare,Munster,Clare,Clare,Terrace house,Two bed,2.0,False,False,True,52.843,-8.9863,2
1062.62,2020,1,2020H1,1,Cork,Munster,Cork,Cork,Terrace house,Two bed,2.0,False,False,True,51.8985,-8.4756,2
1163.46,2020,1,2020H1,1,Cork,Munster,Cork City,Cork City,Terrace house,Two bed,2.0,False,True,False,51.8985,-8.4756,2
901.98,2020,1,2020H1,1,Cork,Munster,Bandon,"Bandon, Cork",Terrace house,Two bed,2.0,False,False,False,51.8985,-8.4756,2
1021.92,2020,1,2020H1,1,Cork,Munster,Blackpool,"Blackpool, Cork",Terrace house,Two bed,2.0,False,False,False,51.8985,-8.4756,2
790.66,2020,1,2020H1,1,Cork,Munster,Mallow,"Mallow, Cork",Terrace house,Two bed,2.0,False,False,False,51.8985,-8.4756,2
971.0,2020,1,2020H1,1,Cork,Munster,Midleton,"Midleton, Cork",Terrace house,Two bed,2.0,False,False,False,51.8985,-8.4756,2
485.87,2020,1,2020H1,1,Donegal,Ulster,Donegal,Donegal,Terrace house,Two bed,2.0,False,False,True,54.6549,-8.1041,2
1682.24,2020,1,2020H1,1,Dublin,Leinster,Dublin,Dublin,Terrace house,Two bed,2.0,True,True,True,53.3498,-6.2603,2
1252.65,2020,1,2020H1,1,Dublin,Leinster,Balbriggan,"Balbriggan, Dublin",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1874.49,2020,1,2020H1,1,Dublin,Leinster,Blackrock,"Blackrock, Dublin",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1764.1,2020,1,2020H1,1,Dublin,Leinster,Dun Laoghaire,"Dun Laoghaire, Dublin",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1421.05,2020,1,2020H1,1,Dublin,Leinster,Lucan,"Lucan, Dublin",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1462.43,2020,1,2020H1,1,Dublin,Leinster,Swords,"Swords, Dublin",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1589.35,2020,1,2020H1,1,Dublin,Leinster,Dublin 1,Dublin 1,Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
2238.07,2020,1,2020H1,1,Dublin,Leinster,Dublin 2,Dublin 2,Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1677.38,2020,1,2020H1,1,Dublin,Leinster,Dublin 3,Dublin 3,Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1810.9,2020,1,2020H1,1,Dublin,Leinster,Clontarf,"Clontarf, Dublin 3",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1752.19,2020,1,2020H1,1,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 3",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1629.03,2020,1,2020H1,1,Dublin,Leinster,East Wall,"East Wall, Dublin 3",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
2165.42,2020,1,2020H1,1,Dublin,Leinster,Dublin 4,Dublin 4,Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
2387.83,2020,1,2020H1,1,Dublin,Leinster,Ballsbridge,"Ballsbridge, Dublin 4",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
2026.43,2020,1,2020H1,1,Dublin,Leinster,Donnybrook,"Donnybrook, Dublin 4",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1930.03,2020,1,2020H1,1,Dublin,Leinster,Ringsend,"Ringsend, Dublin 4",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
2188.32,2020,1,2020H1,1,Dublin,Leinster,Sandymount,"Sandymount, Dublin 4",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1682.18,2020,1,2020H1,1,Dublin,Leinster,Dublin 5,Dublin 5,Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1899.44,2020,1,2020H1,1,Dublin,Leinster,Dublin 6,Dublin 6,Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1746.12,2020,1,2020H1,1,Dublin,Leinster,Harolds Cross,"Harolds Cross, Dublin 6",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1855.3,2020,1,2020H1,1,Dublin,Leinster,Milltown,"Milltown, Dublin 6",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
2232.24,2020,1,2020H1,1,Dublin,Leinster,Ranelagh,"Ranelagh, Dublin 6",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1838.32,2020,1,2020H1,1,Dublin,Leinster,Rathgar,"Rathgar, Dublin 6",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1826.63,2020,1,2020H1,1,Dublin,Leinster,Rathmines,"Rathmines, Dublin 6",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1713.33,2020,1,2020H1,1,Dublin,Leinster,Dublin 6W,Dublin 6W,Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1635.12,2020,1,2020H1,1,Dublin,Leinster,Dublin 7,Dublin 7,Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1515.17,2020,1,2020H1,1,Dublin,Leinster,Cabra,"Cabra, Dublin 7",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1635.91,2020,1,2020H1,1,Dublin,Leinster,Stoneybatter,"Stoneybatter, Dublin 7",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1779.76,2020,1,2020H1,1,Dublin,Leinster,Dublin 8,Dublin 8,Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1557.73,2020,1,2020H1,1,Dublin,Leinster,Inchicore,"Inchicore, Dublin 8",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1678.33,2020,1,2020H1,1,Dublin,Leinster,Dublin 9,Dublin 9,Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1637.44,2020,1,2020H1,1,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 9",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1484.58,2020,1,2020H1,1,Dublin,Leinster,Dublin 10,Dublin 10,Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1440.91,2020,1,2020H1,1,Dublin,Leinster,Ballyfermot,"Ballyfermot, Dublin 10",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1450.74,2020,1,2020H1,1,Dublin,Leinster,Dublin 11,Dublin 11,Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1421.46,2020,1,2020H1,1,Dublin,Leinster,Finglas,"Finglas, Dublin 11",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1535.41,2020,1,2020H1,1,Dublin,Leinster,Dublin 12,Dublin 12,Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1519.63,2020,1,2020H1,1,Dublin,Leinster,Crumlin,"Crumlin, Dublin 12",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1546.47,2020,1,2020H1,1,Dublin,Leinster,Drimnagh,"Drimnagh, Dublin 12",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1651.03,2020,1,2020H1,1,Dublin,Leinster,Kimmage,"Kimmage, Dublin 12",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1688.62,2020,1,2020H1,1,Dublin,Leinster,Dublin 13,Dublin 13,Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1768.51,2020,1,2020H1,1,Dublin,Leinster,Dublin 14,Dublin 14,Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1413.95,2020,1,2020H1,1,Dublin,Leinster,Dublin 15,Dublin 15,Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1863.5,2020,1,2020H1,1,Dublin,Leinster,Dublin 18,Dublin 18,Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1381.88,2020,1,2020H1,1,Dublin,Leinster,Clondalkin,"Clondalkin, Dublin 22",Terrace house,Two bed,2.0,True,True,False,53.3498,-6.2603,2
1004.87,2020,1,2020H1,1,Galway,Connacht,Galway,Galway,Terrace house,Two bed,2.0,False,False,True,53.2707,-9.0568,2
1147.78,2020,1,2020H1,1,Galway,Connacht,Galway City,Galway City,Terrace house,Two bed,2.0,False,True,False,53.2707,-9.0568,2
697.61,2020,1,2020H1,1,Kerry,Munster,Kerry,Kerry,Terrace house,Two bed,2.0,False,False,True,52.1545,-9.5669,2
699.03,2020,1,2020H1,1,Kerry,Munster,Tralee,"Tralee, Kerry",Terrace house,Two bed,2.0,False,False,False,52.1545,-9.5669,2
1164.61,2020,1,2020H1,1,Kildare,Leinster,Kildare,Kildare,Terrace house,Two bed,2.0,False,False,True,53.1589,-6.9099,2
1232.24,2020,1,2020H1,1,Kildare,Leinster,Celbridge,"Celbridge, Kildare",Terrace house,Two bed,2.0,False,False,False,53.1589,-6.9099,2
1406.4,2020,1,2020H1,1,Kildare,Leinster,Maynooth,"Maynooth, Kildare",Terrace house,Two bed,2.0,False,False,False,53.1589,-6.9099,2
1157.93,2020,1,2020H1,1,Kildare,Leinster,Naas,"Naas, Kildare",Terrace house,Two bed,2.0,False,False,False,53.1589,-6.9099,2
733.87,2020,1,2020H1,1,Kilkenny,Leinster,Kilkenny,Kilkenny,Terrace house,Two bed,2.0,False,False,True,52.6541,-7.2448,2
786.46,2020,1,2020H1,1,Laois,Leinster,Laois,Laois,Terrace house,Two bed,2.0,False,False,True,53.0349,-7.299,2
797.34,2020,1,2020H1,1,Limerick,Munster,Limerick,Limerick,Terrace house,Two bed,2.0,False,False,True,52.6638,-8.6267,2
871.45,2020,1,2020H1,1,Limerick,Munster,Limerick City,Limerick City,Terrace house,Two bed,2.0,False,True,False,52.6638,-8.6267,2
614.27,2020,1,2020H1,1,Longford,Leinster,Longford,Longford,Terrace house,Two bed,2.0,False,False,True,53.7275,-7.7932,2
973.24,2020,1,2020H1,1,Louth,Leinster,Louth,Louth,Terrace house,Two bed,2.0,False,False,True,53.9252,-6.4889,2
1050.83,2020,1,2020H1,1,Louth,Leinster,Drogheda,"Drogheda, Louth",Terrace house,Two bed,2.0,False,False,False,53.9252,-6.4889,2
925.37,2020,1,2020H1,1,Louth,Leinster,Dundalk,"Dundalk, Louth",Terrace house,Two bed,2.0,False,False,False,53.9252,-6.4889,2
631.43,2020,1,2020H1,1,Mayo,Connacht,Mayo,Mayo,Terrace house,Two bed,2.0,False,False,True,53.855,-9.2986,2
651.97,2020,1,2020H1,1,Mayo,Connacht,Castlebar,"Castlebar, Mayo",Terrace house,Two bed,2.0,False,False,False,53.855,-9.2986,2
1068.5,2020,1,2020H1,1,Meath,Leinster,Meath,Meath,Terrace house,Two bed,2.0,False,False,True,53.6055,-6.6564,2
1079.46,2020,1,2020H1,1,Meath,Leinster,Navan,"Navan, Meath",Terrace house,Two bed,2.0,False,False,False,53.6055,-6.6564,2
